name	country	gender	birthdate	birthyear	competition_years	first	last	results
Reid CUCCI	USA	M	15 Jul 1994	1994	2016;2015	2015	2016	FC Final,2,BLM4x;FB Final,2,BLM4x
Gabriela PURMAN	USA	W	8 Jul 1994	1994	2015	2015	2015	FB Final,2,BLW4x
Helena RANDLE	USA	W	22 May 1994	1994	2016;2015	2015	2016	FB Final,2,BLW4x;FC Final,1,BLW1x
Rielly MILNE	USA	M	31 May 1996	1996	2018;2018;2017;2016;2015	2015	2018	FA Final,1,BM8+;FA Final,4,M8+;FA Final,3,BM4+;FA Final,6,BM4+;FA Final,6,BM4+
Michael SENF	USA	M	24 Jun 1995	1995	2015	2015	2015	FB Final,2,BLM4x
Timothy TRACEY	USA	M	19 May 1994	1994	2015	2015	2015	FA Final,4,BM4-
Austin VELTE	USA	M	30 Mar 1994	1994	2016;2015	2015	2016	FB Final,2,BLM4-;FE Final,1,BLM2x
Samuel WARD	USA	M	21 Nov 1994	1994	2016;2015	2015	2016	FB Final,2,BLM4-;FA Final,6,BLM4-
Julian HAGBERG	USA	M	16 May 1994	1994	2015	2015	2015	FA Final,4,BM4-
Larissa CONRAD	SUI	W	20 Mar 1998	1998	2017;2016;2016;2015	2015	2017	FA Final,4,BLW4x;FB Final,6,JW4x;FB Final,2,JW4x;FA Final,5,BLW4x
Erin BRIGGS	USA	W	16 Dec 1994	1994	2018;2016;2015	2015	2018	FA Final,4,W4-;FA Final,1,BW8+;FA Final,4,BW4x
Raphael EICHENBERGER	SUI	M	7 Aug 1996	1996	2015	2015	2015	FD Final,2,BLM1x
Jennifer SAGER	USA	W	14 Nov 1993	1993	2018;2017;2015	2015	2018	FA Final,2,LW2-;FB Final,1,LW4x;FC Final,2,BLW2x
Andrew KERSHAW	USA	M	16 Dec 1993	1993	2015	2015	2015	FB Final,2,BLM4x
William SPENCER III	USA	M	24 May 1996	1996	2015	2015	2015	FA Final,6,BM4+
Lautaro BARRIOS	ARG	M	26 May 1999	1999	2017;2016;2015	2015	2017	FB Final,1,JM2-;FC Final,2,JM2-;FD Final,1,JM4x
Agustin BAQUER	ARG	M	24 Apr 1997	1997	2015	2015	2015	FD Final,1,JM4x
Martin GARCIA	ARG	M	31 Oct 1997	1997	2015	2015	2015	FD Final,1,JM4x
David DE GROOT	CAN	M	9 Dec 1993	1993	2018;2018;2018;2017;2017;2015	2015	2018	FB Final,2,M8+;FA Final,6,M8+;FD Final,1,M4-;FB Final,2,M4-;FC Final,3,M4-;FA Final,3,BM4-
Konstantinos VARDAKAS	GRE	M	16 Jun 1998	1998	2015;2015	2015	2015	FC Final,4,LM4-;FA Final,4,JM4-
Jannik MENKE	GER	M	31 Jan 1996	1996	2015	2015	2015	FA Final,4,BLM4x
Joachim AGNE	GER	M	29 Sep 1994	1994	2018;2018;2018;2017;2017;2016;2015	2015	2018	FA Final,1,LM4x;FA Final,1,LM4x;FA Final,2,LM4x;FB Final,1,LM4x;FA Final,4,LM4x;FB Final,1,BLM2x;FA Final,4,BLM4x
Cedric KULBACH	GER	M	15 Jun 1993	1993	2016;2015	2015	2016	FA Final,1,LM4x;FA Final,4,BLM4x
Fabio DE OLIVEIRA	GER	M	28 Oct 1995	1995	2017;2016;2015	2015	2017	FA Final,5,BLM4-;FA Final,2,BLM4-;FB Final,2,BLM2-
Hendrik KALTENBORN	GER	M	14 Aug 1995	1995	2017;2016;2015	2015	2017	FA Final,5,BLM4-;FA Final,2,BLM4-;FB Final,2,BLM2-
Lena  DANIEL	GER	W	10 Jul 1994	1994	2015	2015	2015	FA Final,3,BLW4x
Caroline MEYER	GER	W	18 Feb 1995	1995	2018;2018;2017;2016;2015	2015	2018	FA Final,3,LW4x;FA Final,3,LW4x;FA Final,4,BLW2x;FA Final,6,BLW2x;FA Final,3,BLW4x
Felix HEINEMANN	GER	M	10 Dec 1996	1996	2017;2016;2015;2015	2015	2017	R1 Repechage,5,BM4+;FB Final,2,BM4+;FA Final,1,LM8+;FA Final,3,BM4+
Julia HOFFMANN	GER	W	30 Oct 1993	1993	2015	2015	2015	FA Final,4,BW8+
Igor PETROV	MDA	M	28 May 1997	1997	2015	2015	2015	FB Final,6,BM2-
Alexandr BULAT	MDA	M	23 Apr 2000	2000	2018;2017;2016;2016;2015	2015	2018	FB Final,2,BM4x;FC Final,6,JM1x;FC Final,2,JM1x;FC Final,2,JM1x;FC Final,5,BM2x
Nicole  SALA	ITA	W	18 Sep 1994	1994	2016;2016;2015;2015	2015	2016	H1 Heat,4,BW2x;FC Final,2,LW2x;FB Final,2,LW4x;FA Final,1,BLW4x
Andres NOPS	EST	M	9 Feb 1996	1996	2016;2015	2015	2016	FD Final,5,BLM1x;FD Final,6,BLM2x
Kermo RANDMAE	EST	M	9 Jun 1996	1996	2018;2015	2015	2018	FB Final,6,BLM4x;FD Final,6,BLM2x
Tippaporn PITAKPAOTHAI	THA	W	13 Jan 1993	1993	None	None	NoneNone
Chiril VISOTCHI-SESTACOV	MDA	M	9 Oct 1997	1997	None	None	NoneNone
Konstantinos MANTZIOS	GRE	M	1 Apr 1997	1997	2015;2015	2015	2015	FC Final,4,LM4-;FA Final,3,JM2-
Bence BAROCS	HUN	M	6 Jul 1998	1998	2016;2016;2015	2015	2016	FA Final,5,JM2x;FA Final,2,JM2x;FB Final,2,JM4x
Kornel KOVACS	HUN	M	24 Jul 1997	1997	2017;2016;2015	2015	2017	FA Final,5,BM4x;FC Final,1,BM2x;FB Final,2,JM4x
Balazs MOLNAR	HUN	M	11 Feb 1998	1998	2015	2015	2015	FB Final,2,JM4x
Tamas SZEGEDI	HUN	M	28 Feb 1997	1997	2018;2017;2015	2015	2018	FA Final,4,BM4x;FC Final,2,BM1x;FA Final,6,JM1x
Daniel DANO	HUN	M	5 Jul 1998	1998	2018;2017;2016;2016;2015	2015	2018	FD Final,1,BM1x;FA Final,5,BM4x;FA Final,5,JM2x;FA Final,2,JM2x;FB Final,2,JM4x
Rosanne BENTLEY	RSA	W	21 Sep 1997	1997	2015	2015	2015	FB Final,2,JW2x
Caitlin REED	RSA	W	30 Sep 1986	1986	None	None	NoneNone
Yiting FAN	CHN	W	11 Nov 1999	1999	2015	2015	2015	FA Final,5,JW8+
Mengying HUANG	CHN	W	23 Aug 1999	1999	2015	2015	2015	FA Final,5,JW8+
Tiehua LI	CHN	W	8 Feb 1997	1997	2015	2015	2015	FB Final,4,JW2x
Xiaoqing LI	CHN	W	23 Oct 1997	1997	2015	2015	2015	FA Final,5,JW8+
Li LIU	CHN	W	22 Jun 1997	1997	2015	2015	2015	FA Final,5,JW8+
Xiaoman LIU	CHN	W	19 Mar 1997	1997	2016;2015	2015	2016	FB Final,3,BW4x;FA Final,5,JW1x
You WU	CHN	W	21 Feb 2000	2000	2015	2015	2015	FA Final,5,JW8+
Xingye XU	CHN	W	24 Feb 1998	1998	2018;2018;2018;2018;2016;2015	2015	2018	FB Final,2,W8+;FA Final,6,W8+;FA Final,6,W8+;FB Final,4,W2-;FA Final,1,JW4x;FB Final,4,JW2x
Yiyu YANG	CHN	W	12 May 1998	1998	2015	2015	2015	FA Final,5,JW8+
Mingwei ZHAO	CHN	W	24 Jan 1997	1997	2017;2016;2015	2015	2017	FB Final,4,W2-;FB Final,2,BW4-;FA Final,5,JW8+
Dylan TROLLOPE	RSA	M	10 Sep 1997	1997	2016;2016;2015	2015	2016	FA Final,5,LTAMix4+;FA Final,2,LTAMix4+;FA Final,5,LTAMix4+
Jake GREEN	RSA	M	30 Mar 1994	1994	2018;2017;2017;2016;2016;2016;2015	2015	2018	FB Final,4,M2-;FC Final,1,M4-;FA Final,4,M4-;FA Final,4,M4-;FA Final,1,M4-;FA Final,6,M4-;FA Final,4,M2+
Andrea FUERHOLZ	SUI	W	1 Dec 1997	1997	2018;2017;2017;2016;2015	2015	2018	FB Final,6,BW2x;R2 Repechage,0,W2x;FA Final,4,W2x;FB Final,3,BW2-;FA Final,5,JW4x
Eloise VON DER SCHULENBURG	SUI	W	11 Apr 1998	1998	2018;2016;2015	2015	2018	FC Final,1,BW1x;FA Final,6,JW2x;FA Final,5,JW4x
Raphael ROULET	SUI	M	20 Jan 1997	1997	2015	2015	2015	FB Final,3,JM4-
Jonathan MOSER	SUI	M	16 Jun 1997	1997	2015	2015	2015	FC Final,5,JM1x
Katharina STRAHL	SUI	W	2 Apr 1997	1997	2015	2015	2015	FA Final,5,JW4x
Juan Martin FRAGUIO	ARG	M	22 Dec 1997	1997	2015	2015	2015	FD Final,1,JM4x
Franco CALVO	ARG	M	11 Apr 1999	1999	2017;2016;2015	2015	2017	FB Final,1,JM2-;FC Final,2,JM2-;FC Final,2,JM4-
Abraham RODRIGUEZ	ARG	M	9 Feb 1998	1998	2015	2015	2015	FC Final,2,JM4-
Rodrigo SUAREZ MONACO	ARG	M	24 Mar 1998	1998	2015	2015	2015	FC Final,2,JM4-
Elias PIREZ	ARG	M	21 Jan 1997	1997	2015	2015	2015	FC Final,2,JM4-
Georgia WHEELER	AUS	W	12 Dec 1997	1997	2016;2015	2015	2016	FA Final,5,BW8+;FA Final,5,JW2x
Lily ALTON-TRIGGS	AUS	W	29 Sep 1998	1998	2016;2015	2015	2016	FA Final,4,JW2x;FB Final,3,JW4-
Charlotte MEDWAY	AUS	W	29 Aug 1997	1997	2015	2015	2015	FB Final,3,JW4-
Madeleine SOUTHALL	AUS	W	17 May 1997	1997	2015	2015	2015	FB Final,3,JW4-
Josephine THEILE	AUS	W	16 Aug 1997	1997	2015	2015	2015	FB Final,3,JW4-
Maddison BROWN	AUS	W	24 Oct 1997	1997	2018;2018;2015	2015	2018	FA Final,6,BW8+;R1 Repechage,0,W8+;FA Final,6,JW8+
Sasha CULLEY	AUS	W	3 Jun 1998	1998	2015	2015	2015	FA Final,6,JW8+
Kirsten TRENGOVE-GREEN	AUS	W	31 Jan 1998	1998	2015	2015	2015	FA Final,6,JW8+
Bridgette HARDY	AUS	W	15 Mar 1997	1997	2015	2015	2015	FA Final,6,JW8+
Sarah HARTE	AUS	W	20 Jul 1998	1998	2015	2015	2015	FA Final,6,JW8+
Annika HOFFMANN	AUS	W	11 Mar 1998	1998	2016;2015	2015	2016	FA Final,4,JW2x;FA Final,6,JW8+
Alexis HANCOCK	AUS	W	26 Jan 1998	1998	2015	2015	2015	FA Final,6,JW8+
Thomas BARNES	AUS	M	11 Feb 1998	1998	2016;2015	2015	2016	FB Final,6,JM4x;FA Final,5,JM4+
Henry KAMP	AUS	M	1 Jul 1997	1997	2015	2015	2015	FA Final,5,JM4+
Hamish MCDONALD	AUS	M	23 Feb 1997	1997	2015	2015	2015	FA Final,5,JM4+
Toby STARKEY	AUS	M	10 Jun 1997	1997	2015	2015	2015	FA Final,5,JM4+
Benjamin DOYLE	AUS	M	24 Nov 1997	1997	2015	2015	2015	FA Final,5,JM4+
Thomas FRANEY	AUS	M	23 Jul 1997	1997	2015	2015	2015	FB Final,5,JM4-
Thomas DAVIDSON	AUS	M	22 May 1997	1997	2015	2015	2015	FB Final,5,JM4-
Callum CHISHOLM	AUS	M	27 Feb 1997	1997	2015	2015	2015	FB Final,5,JM4-
Angus MORRISON	AUS	M	9 Sep 1997	1997	2015	2015	2015	FB Final,5,JM4-
Paul PETTIGREW	AUS	M	19 Aug 1969	1969	None	None	NoneNone
Gabrielle DOS SANTOS	BRA	W	2 Apr 1997	1997	2015	2015	2015	R1 Repechage,4,JW4x
Isabelle CAMARGOS	BRA	W	18 Apr 1997	1997	2015	2015	2015	FB Final,5,JW2x
Lucas FERREIRA	BRA	M	12 May 1998	1998	2018;2018;2018;2017;2017;2017;2017;2016;2016;2015	2015	2018	FA Final,6,BM1x;FD Final,6,M1x;FD Final,5,M1x;FD Final,6,M1x;FB Final,5,BM1x;FE Final,1,M1x;FC Final,3,M1x;FA Final,3,JM1x;FD Final,3,M1x;FB Final,3,JM4x
Milena VIANA	BRA	W	20 Mar 1998	1998	2018;2018;2018;2018;2017;2017;2017;2015	2015	2018	FD Final,1,W1x;FB Final,3,BW1x;FC Final,4,W1x;FB Final,6,W1x;FD Final,1,BW1x;FE Final,1,W1x;FC Final,6,W1x;FB Final,5,JW2x
Neemias AGUIAR	BRA	M	12 Apr 1997	1997	2015	2015	2015	R1 Repechage,5,JM8+
Thiago Francisco DA SILVA	BRA	M	15 Sep 1997	1997	2015	2015	2015	R1 Repechage,5,JM8+
Martine VAN DEN BOOMGAARD	NED	W	11 Jul 1997	1997	2018;2017;2015	2015	2018	FA Final,2,BW4x;FA Final,5,BW4x;R1 Repechage,5,JW8+
Catharina WIERSMA	NED	W	3 Feb 1997	1997	2015	2015	2015	R1 Repechage,5,JW8+
Karolien FLORIJN	NED	W	6 Apr 1998	1998	2018;2018;2018;2018;2018;2017;2017;2017;2017;2016;2016;2016;2015	2015	2018	FA Final,3,W4x;FA Final,3,W4x;FA Final,3,W4x;FA Final,2,W2x;FA Final,1,W4x;FA Final,6,W8+;FA Final,1,BW4-;FA Final,2,W8+;FA Final,3,W2-;FA Final,3,JW1x;FA Final,1,JW1x;FC Final,2,W1x;R1 Repechage,5,JW8+
Mick JONKERS	NED	W	20 Jan 1998	1998	2016;2016;2015	2015	2016	FB Final,1,JW8+;FB Final,1,JW8+;R1 Repechage,5,JW8+
Fenna VERBERNE	NED	W	16 Sep 1998	1998	2016;2016;2015	2015	2016	FB Final,1,JW8+;FB Final,1,JW8+;R1 Repechage,5,JW8+
Sylle HOOGEVEEN	NED	W	4 Jul 1997	1997	2015	2015	2015	R1 Repechage,5,JW8+
Carlijn HUTTER	NED	W	30 Oct 1997	1997	None	None	NoneNone
Tessa GOMPEL	NED	W	31 Oct 1997	1997	2015	2015	2015	R1 Repechage,5,JW8+
Michiel MANTEL	NED	M	12 Jun 1997	1997	2018;2018;2017;2017;2016;2015	2015	2018	FB Final,1,M8+;FA Final,4,M8+;FA Final,1,BM8+;FA Final,5,M8+;FA Final,1,BM8+;FA Final,1,JM8+
Danielle  PALATIN	ISR	W	13 Feb 1995	1995	2015	2015	2015	FB Final,5,LTAMix4+
Bart ROOVERS	NED	M	14 Nov 1997	1997	2018;2016;2016;2015	2015	2018	FA Final,6,BM8+;FA Final,4,LM4-;FA Final,4,LM4-;FA Final,1,JM8+
Ralf RIENKS	NED	M	23 Sep 1997	1997	2017;2017;2015	2015	2017	FA Final,4,BM4-;FC Final,1,M4-;FA Final,1,JM8+
Gert-Jan VAN DOORN	NED	M	3 Feb 1999	1999	2018;2017;2016;2016;2015	2015	2018	FA Final,6,BM8+;FA Final,6,JM8+;FA Final,6,JM8+;FA Final,2,JM8+;FB Final,4,JM2x
Charles MULOT	NED	M	23 Sep 1997	1997	2015	2015	2015	FB Final,4,JM2x
Hannah BESEL	GER	M	15 Jun 1995	1995	None	None	NoneNone
JUNQI BAI	CHN	M	23 Feb 1997	1997	2015	2015	2015	FC Final,5,JM4x
Giovanni BALBONI	ITA	M	4 Feb 1998	1998	2016;2016;2015	2015	2016	FA Final,5,JM8+;FA Final,1,JM4-;FA Final,4,JM8+
Antonio CASCONE	ITA	M	9 Oct 1998	1998	2018;2017;2016;2016;2015	2015	2018	FA Final,3,BM4+;FB Final,4,BM4-;FA Final,1,JM4+;FA Final,1,JM4+;FA Final,4,JM8+
Gergo CZIRAKI	ITA	M	22 Nov 1997	1997	2018;2017;2016;2015	2015	2018	FA Final,2,BM4x;FA Final,3,BM4x;FB Final,2,BM2x;FA Final,6,JM4x
Enrico FLEGO	ITA	M	17 Jul 1998	1998	2016;2016;2015	2015	2016	FA Final,5,JM8+;FA Final,1,JM4-;FB Final,5,JM2-
Andrea PANIZZA	ITA	M	14 Jul 1998	1998	2018;2018;2018;2017;2017;2017;2017;2016;2016;2015	2015	2018	FA Final,1,M4x;FA Final,1,M4x;FA Final,1,M4x;FB Final,6,M4x;FA Final,3,BM4x;FA Final,5,M4x;FA Final,3,M4x;FA Final,1,JM4+;FA Final,3,JM2x;FA Final,4,JM8+
Antonio SCHETTINO	ITA	M	26 Apr 1999	1999	2018;2017;2016;2015	2015	2018	FB Final,1,BM8+;FA Final,5,JM8+;FA Final,5,JM2-;FB Final,5,JM2-
Gabriel SOARES	ITA	M	22 Jan 1997	1997	2018;2018;2017;2016;2015	2015	2018	FA Final,2,BLM2x;FB Final,3,LM2x;FA Final,1,BLM2x;FA Final,3,BLM4x;FA Final,6,JM4x
Bernardo BOGGIAN	BRA	M	15 Apr 1998	1998	2016;2015	2015	2016	FD Final,6,JM2x;FB Final,3,JM4x
Braeden CAMP	GBR	M	10 Feb 1998	1998	2016;2015	2015	2016	FA Final,4,JM8+;FA Final,4,JM4x
Ella GREENSLADE	NZL	W	8 Apr 1997	1997	2018;2018;2018;2017;2016;2015	2015	2018	FB Final,1,W8+;FA Final,1,W8+;FA Final,2,W8+;FB Final,3,BW4-;FA Final,4,BW8+;FA Final,3,JW4-
George HOWAT	NZL	M	19 Dec 1997	1997	2018;2017;2015	2015	2018	FB Final,1,BM4x;FB Final,1,BM8+;FA Final,6,JM4+
Benjamin KIRSOP	NZL	M	27 Mar 1997	1997	2017;2015	2015	2017	FB Final,6,BM2x;FA Final,4,JM4x
Leonard JENKINS	GBR	M	24 Jan 1998	1998	2018;2016;2015	2015	2018	FA Final,2,BM8+;FA Final,1,JM2x;FA Final,4,JM4x
Jack LOPAS	NZL	M	5 Oct 1998	1998	2017;2016;2015	2015	2017	FA Final,1,BM4x;FA Final,1,JM2x;FB Final,2,JM2x
Finau MOSA ATI-FOSITA	NZL	W	16 Oct 1998	1998	2015	2015	2015	FA Final,3,JW4-
Olivia MENDONCA	NZL	W	1 Nov 1997	1997	2015	2015	2015	FA Final,6,JW2-
Samuel MARTEL	NZL	M	10 Jul 1997	1997	2015	2015	2015	FA Final,6,JM4+
Fergus MCSWINEY	NZL	M	5 Dec 1997	1997	2015	2015	2015	FA Final,6,JM4+
Claudia MACDONALD	NZL	W	28 Mar 1998	1998	2017;2016;2015	2015	2017	FB Final,2,BW4x;FA Final,4,JW4x;FB Final,2,JW4x
Matthew MESMAN	NZL	M	9 Mar 1997	1997	2017;2015	2015	2017	FB Final,6,BM2x;FA Final,4,JM4x
Anahera NIN	NZL	W	15 Dec 1997	1997	2015	2015	2015	FA Final,3,JW4-
Hayden ROBERTSON	NZL	M	23 Jan 1997	1997	2015	2015	2015	FB Final,2,JM2x
Ella SIMANU	NZL	W	26 Sep 1998	1998	2016;2015	2015	2016	FA Final,6,JW4-;FB Final,2,JW4x
Ella TOA	NZL	W	21 Nov 1997	1997	2017;2015	2015	2017	FA Final,6,BW2x;FB Final,2,JW4x
Michaela TOWNSHEND	NZL	W	10 Aug 1997	1997	2015	2015	2015	FB Final,2,JW4x
Benjamin WATKINSON-BOYLE	NZL	M	9 Oct 1997	1997	2015	2015	2015	FB Final,3,JM1x
Jonathan WINTER	NZL	M	12 May 1998	1998	2016;2015	2015	2016	FA Final,4,JM8+;FA Final,6,JM4+
Ruby WILLIS	NZL	W	16 Jan 1997	1997	2018;2015	2015	2018	FB Final,5,BW2-;FA Final,6,JW2-
Timothy ZOUCH	NZL	M	19 Feb 1997	1997	2015	2015	2015	FA Final,6,JM4+
Lucy HUTCHINSON	NZL	W	29 Apr 1997	1997	2015	2015	2015	FA Final,3,JW4-
Tamara PCHELINTSEVA	RUS	W	5 Oct 1997	1997	2015	2015	2015	FB Final,3,JW4x
Daria STEPOCHKINA	RUS	W	15 Jan 1997	1997	2015	2015	2015	FB Final,3,JW4x
Evgenii ZHELEZNOV	RUS	M	17 Apr 1998	1998	2018;2017;2015	2015	2018	FB Final,4,BM8+;FB Final,5,BM8+;FA Final,6,JM8+
Ilia IVANOV	RUS	M	26 Sep 1997	1997	2018;2017;2016;2015	2015	2018	FA Final,6,M8+;FB Final,5,BM8+;FB Final,3,BM8+;FA Final,6,JM8+
Nikita KARPOV	RUS	M	22 Jan 1997	1997	2018;2015	2015	2018	FB Final,4,BM8+;FA Final,6,JM8+
Pavel SAVIN	RUS	M	23 Jul 1997	1997	2015	2015	2015	FA Final,6,JM8+
Vladimir IASHIN	RUS	M	7 Apr 1999	1999	2017;2016;2015	2015	2017	FC Final,3,JM4x;FB Final,3,JM4x;FB Final,4,JM4x
Ilya SAMORODNYY	RUS	M	11 Jun 1998	1998	2015	2015	2015	FA Final,6,JM8+
Georgii SEMCHIKOV	RUS	M	10 Jan 1997	1997	2018;2017;2015	2015	2018	FB Final,4,BM8+;FB Final,5,BM8+;FA Final,6,JM8+
Aleksei VINOGRADOV	RUS	M	27 Jan 1999	1999	2015	2015	2015	FB Final,4,JM4x
Alexander VYAZOVKIN	RUS	M	9 Apr 1997	1997	2018;2018;2018;2017;2017;2015	2015	2018	FB Final,1,M4x;FB Final,4,M4x;FA Final,6,M4x;FB Final,4,M4x;FA Final,2,BM4x;FB Final,4,JM4x
Filipp SINELNIK	RUS	M	18 Jul 1997	1997	2015	2015	2015	FA Final,6,JM8+
Bodo VANCSURA	HUN	M	4 Sep 1997	1997	2015	2015	2015	FB Final,2,BM2-
Olesia ZAKHAROVA	RUS	W	18 Jul 1998	1998	2016;2015	2015	2016	FB Final,6,JW2-;FA Final,1,JW2-
Olga ZARUBA	RUS	W	5 Jul 1997	1997	2018;2017;2017;2015	2015	2018	FB Final,2,BW8+;FB Final,1,W8+;FA Final,3,BW8+;FB Final,2,JW4-
Ekaterina GLAZKOVA	RUS	W	29 Jul 1998	1998	2018;2017;2016;2016;2015	2015	2018	FC Final,1,BW2x;FB Final,1,W8+;FB Final,6,JW2-;FC Final,4,W2-;FA Final,1,JW2-
Iuliia BELOKON	RUS	W	13 Apr 1998	1998	2016;2015	2015	2016	FB Final,4,JW8+;FB Final,2,JW4-
Elizaveta KOVINA	RUS	W	5 Apr 1999	1999	2017;2016;2015	2015	2017	FA Final,4,JW8+;FB Final,4,JW8+;FB Final,2,JW4-
Valeriia DEMATEVA	RUS	W	2 Apr 1999	1999	2017;2016;2015	2015	2017	FA Final,4,JW8+;FB Final,4,JW8+;FB Final,2,JW4-
Wenyu CHANG	CHN	M	24 Oct 1997	1997	2015	2015	2015	FB Final,6,JM2-
Danilo AMALFITANO	ITA	M	30 Jun 1999	1999	2017;2016;2016;2015	2015	2017	FA Final,3,JM4x;FA Final,5,JM8+;FA Final,1,JM4+;FA Final,6,JM4x
Xinxin CHI	CHN	M	6 May 2000	2000	2016;2015	2015	2016	FC Final,6,JM2x;FC Final,5,JM4x
Shuaihao CUI	CHN	M	24 Apr 1998	1998	None	None	NoneNone
Lixiati DI	CHN	M	30 Sep 1999	1999	None	None	NoneNone
Shuaitan HU	CHN	M	24 Aug 1997	1997	None	None	NoneNone
Jing LI	CHN	M	13 Feb 1997	1997	2015	2015	2015	FC Final,5,JM4x
Linze LI	CHN	M	28 Mar 1997	1997	2015	2015	2015	FC Final,4,JM4-
Wei LIU	CHN	M	29 Dec 1998	1998	None	None	NoneNone
Zikun LYU	CHN	M	2 Sep 1997	1997	2015	2015	2015	FC Final,4,JM4-
Dewu WANG	CHN	M	25 Jul 1997	1997	2015	2015	2015	FC Final,4,JM4-
Yao WEI	CHN	M	21 May 1997	1997	2015	2015	2015	FB Final,6,JM2-
Xin YANG	CHN	M	23 Sep 1997	1997	2015	2015	2015	FC Final,5,JM4x
Yang ZHANG	CHN	M	15 Nov 1997	1997	2015	2015	2015	FC Final,4,JM4-
Yanzhong JIAN	CHN	M	11 Jun 1998	1998	None	None	NoneNone
Daniel Afonso DA SILVA	BRA	M	8 Apr 1998	1998	2016;2015	2015	2016	FD Final,6,JM2x;FB Final,3,JM4x
Anderson Luiz VECCHIA	BRA	M	19 Nov 1997	1997	2015	2015	2015	FB Final,3,JM4x
Ottavia RAVONI	ITA	W	25 Mar 1999	1999	2017;2016;2015	2015	2017	FA Final,5,JW8+;FB Final,2,JW4x;FA Final,2,JW8+
Lara MAULE	ITA	W	20 Jan 1998	1998	2016;2016;2015	2015	2016	FA Final,2,JW4-;FA Final,5,JW8+;FA Final,2,JW8+
Caterina DI FONZO	ITA	W	4 Apr 1998	1998	2018;2017;2017;2016;2016;2015	2015	2018	FB Final,3,BW4-;FB Final,4,BW2-;FA Final,4,W4-;FA Final,1,JW2-;FA Final,1,JW2-;FB Final,2,JW2-
Leon BULIC	CRO	M	13 Mar 1998	1998	2015	2015	2015	FC Final,1,JM4x
Benedetta FARAVELLI	ITA	W	25 Nov 1998	1998	2018;2018;2016;2016;2015	2015	2018	FA Final,2,BW4+;FA Final,6,W4-;FA Final,2,JW4-;FA Final,5,JW8+;FA Final,2,JW8+
Mariia PARFENOVA	RUS	W	20 Aug 1998	1998	2016;2015	2015	2016	FC Final,5,JW4x;FC Final,3,JW2x
Andrija SUPE	CRO	M	29 Jun 1997	1997	2015	2015	2015	FC Final,1,JM4x
Diana NOSKOVA	RUS	W	12 Feb 1998	1998	2015	2015	2015	FC Final,3,JW2x
Patrik FARKAS	CRO	M	6 Mar 1999	1999	2016;2016;2015	2015	2016	FB Final,5,JM1x;FB Final,2,JM1x;FC Final,1,JM4x
Niko DUNKIC	CRO	M	3 Jun 1997	1997	2015	2015	2015	FC Final,1,JM4x
Nikolay DIMITROV	BUL	M	6 Dec 1997	1997	2015	2015	2015	FB Final,4,JM4-
Sarah ONDAK	USA	W	9 Sep 1998	1998	2016;2015	2015	2016	FA Final,3,JW4-;FA Final,3,JW8+
Andrew GAARD	USA	M	29 Apr 1997	1997	None	None	NoneNone
Margaret DAWSON	USA	W	18 Sep 1997	1997	2015	2015	2015	FA Final,3,JW2-
Justin BEST	USA	M	17 Aug 1997	1997	2018;2018;2015	2015	2018	FA Final,1,BM8+;FA Final,4,M8+;FA Final,2,JM8+
Andre Luiz ABREU	BRA	M	12 Feb 1998	1998	2015	2015	2015	R1 Repechage,5,JM8+
Carlos Alberto DOS SANTOS	BRA	M	27 Feb 1997	1997	2015	2015	2015	R1 Repechage,5,JM8+
Hygor Rayne DA VITORIA	BRA	M	31 May 1997	1997	2015	2015	2015	R1 Repechage,5,JM8+
Igor CUNHA	BRA	M	10 Sep 1997	1997	2015	2015	2015	FD Final,3,JM1x
Isabella IBEAS	BRA	W	4 Oct 2000	2000	2015	2015	2015	R1 Repechage,4,JW4x
Italo DE MIRANDA	BRA	M	11 Mar 1997	1997	2015	2015	2015	R1 Repechage,5,JM8+
Jose Vitor FARIAS	BRA	M	17 Jun 1997	1997	2015	2015	2015	R1 Repechage,4,JM2-
Juliana ALIPIO	BRA	W	9 Dec 1998	1998	2015	2015	2015	R1 Repechage,4,JW4x
Maithe MARTINS	BRA	W	2 Sep 1998	1998	2015	2015	2015	R1 Repechage,4,JW4x
Matheus DA SILVA	BRA	M	12 Mar 1999	1999	2015	2015	2015	R1 Repechage,5,JM8+
Paulo DA SILVA	BRA	M	31 Jul 1997	1997	2015	2015	2015	R1 Repechage,5,JM8+
Pedro MORGADO	BRA	M	12 Jan 1997	1997	2015	2015	2015	R1 Repechage,4,JM2-
Olavo PELEGRINO	BRA	M	28 Aug 1997	1997	None	None	NoneNone
Lucas Tarrago VIEIRA	BRA	M	28 Jul 1998	1998	2015	2015	2015	R1 Repechage,5,JM8+
Nora DIRKS	GER	W	25 Jul 1997	1997	2015	2015	2015	FA Final,4,JW2-
Andrew MORLEY	USA	M	13 Nov 1997	1997	2015	2015	2015	FB Final,1,JM1x
Joseph STERNER	USA	M	14 Apr 1997	1997	2017;2015	2015	2017	FB Final,3,BM4-;FC Final,3,JM2x
John LUBY	USA	M	9 Jan 1998	1998	2016;2015	2015	2016	FB Final,6,JM1x;FC Final,3,JM2x
David ORNER	USA	M	25 Sep 1998	1998	2016;2015	2015	2016	FA Final,3,JM4x;FC Final,3,JM4x
Kristofer PETRESKI	USA	M	14 Sep 1998	1998	2015	2015	2015	FC Final,3,JM4x
